SO-0008418,CU 0103301,3/26/09,804003
SO-0008418,CU 0103301,3/26/09,804015
SO-0008418,CU 0103301,3/26/09,601011
SO-0008418,CU 0103301,3/26/09,601010
SO-0008418,CU 0103301,3/26/09,601009
SO-0008418,CU 0103301,3/26/09,601013
SO-0008419,CU 0103302,3/26/09,101001
SO-0008424,CU 0103303,3/26/09,902018
SO-0008428,CU 0103306,3/26/09,101001
SO-0008428,CU 0103306,3/26/09,101001
SO-0008428,CU 0103306,3/26/09,101001
SO-0008428,CU 0103306,3/26/09,202002
SO-0008428,CU 0103306,3/26/09,202003
SO-0008428,CU 0103306,3/26/09,301001
SO-0008428,CU 0103306,3/26/09,302001
SO-0008428,CU 0103306,3/26/09,604002
SO-0008428,CU 0103306,3/26/09,403001
SO-0008428,CU 0103306,3/26/09,501001
SO-0008428,CU 0103306,3/26/09,509002
SO-0008428,CU 0103306,3/26/09,603001L
SO-0008428,CU 0103306,3/26/09,601003R
SO-0008428,CU 0103306,3/26/09,602012
SO-0008428,CU 0103306,3/26/09,602008
SO-0008428,CU 0103306,3/26/09,601004
SO-0008432,CU 0100653,3/26/09,309001
SO-0008435,CU 0100955,3/26/09,109001
SO-0008435,CU 0100955,3/26/09,602019
SO-0008435,CU 0100955,3/26/09,509005
SO-0008435,CU 0100955,3/26/09,109008
SO-0008436,CU 0100751,3/26/09,602010
SO-0008437,CU 0103309,3/26/09,101001
SO-0008443,CU 0103310,3/26/09,101001
SO-0008443,CU 0103310,3/26/09,603001
SO-0008443,CU 0103310,3/26/09,302002
SO-0008443,CU 0103310,3/26/09,301001
SO-0008443,CU 0103310,3/26/09,403001
SO-0008443,CU 0103310,3/26/09,502001
SO-0008443,CU 0103310,3/26/09,804004
SO-0008443,CU 0103310,3/26/09,804010
SO-0008443,CU 0103310,3/26/09,502005
SO-0008443,CU 0103310,3/26/09,804014
SO-0008443,CU 0103310,3/26/09,601003L
SO-0008443,CU 0103310,3/26/09,101137
SO-0008443,CU 0103310,3/26/09,509002
SO-0008443,CU 0103310,3/26/09,501001
SO-0008447,CU 0103312,3/26/09,804004
SO-0008459,CU 0102526,3/26/09,901002
SO-0008462,CU 0100402,3/26/09,202001
SO-0008466,CU 0100249,3/26/09,309105
SO-0008473,CU 0101098,3/26/09,804004
SO-0008483,CU 0103318,3/24/09,502006XL
SO-0008483,CU 0103318,3/24/09,502006SM
SO-0008497,CU 0103320,3/26/09,502005
SO-0008510,CU 0103322,3/26/09,101001
SO-0008514,CU 0103081,3/26/09,101001
SO-0008514,CU 0103081,3/26/09,603001
SO-0008514,CU 0103081,3/26/09,302001
SO-0008514,CU 0103081,3/26/09,301001
SO-0008514,CU 0103081,3/26/09,309001
SO-0008514,CU 0103081,3/26/09,403001
SO-0008514,CU 0103081,3/26/09,401001Y
SO-0008514,CU 0103081,3/26/09,502005
SO-0008514,CU 0103081,3/26/09,502001
SO-0008514,CU 0103081,3/26/09,509002
SO-0008514,CU 0103081,3/26/09,804015
SO-0008514,CU 0103081,3/26/09,602020
SO-0008514,CU 0103081,3/26/09,804014
SO-0008514,CU 0103081,3/26/09,601003L
SO-0008514,CU 0103081,3/26/09,602012
SO-0008514,CU 0103081,3/26/09,602008
SO-0008514,CU 0103081,3/26/09,601006
SO-0008514,CU 0103081,3/26/09,604002
SO-0008514,CU 0103081,3/26/09,101208
SO-0008514,CU 0103081,3/26/09,201101
SO-0008514,CU 0103081,3/26/09,602021
SO-0008514,CU 0103081,3/26/09,101137
SO-0008514,CU 0103081,3/26/09,602019
SO-0008514,CU 0103081,3/26/09,804011
SO-0008514,CU 0103081,3/26/09,804010
SO-0008514,CU 0103081,3/26/09,601005
SO-0008514,CU 0103081,3/26/09,402002
SO-0008514,CU 0103081,3/26/09,404001
SO-0008519,CU 0100854,3/26/09,502001
SO-0008522,CU 0100388,3/26/09,804014
SO-0008522,CU 0100388,3/26/09,502006
SO-0008522,CU 0100388,3/26/09,502008
SO-0008525,CU 0100773,3/26/09,401001
SO-0008528,CU 0103328,3/26/09,101001
SO-0008528,CU 0103328,3/26/09,603001
SO-0008528,CU 0103328,3/26/09,202002
SO-0008528,CU 0103328,3/26/09,202003
SO-0008528,CU 0103328,3/26/09,302002
SO-0008528,CU 0103328,3/26/09,301001
SO-0008528,CU 0103328,3/26/09,502001
SO-0008528,CU 0103328,3/26/09,403001
SO-0008528,CU 0103328,3/26/09,502006
SO-0008528,CU 0103328,3/26/09,501001
SO-0008528,CU 0103328,3/26/09,509002
SO-0008528,CU 0103328,3/26/09,509007
SO-0008528,CU 0103328,3/26/09,601003L
SO-0008528,CU 0103328,3/26/09,402002
SO-0008528,CU 0103328,3/26/09,309001
SO-0008528,CU 0103328,3/26/09,109001
SO-0008528,CU 0103328,3/26/09,509003
SO-0008528,CU 0103328,3/26/09,601005
SO-0008529,CU 0103329,3/26/09,101001
SO-0008529,CU 0103329,3/26/09,804004
SO-0008531,CU 0103330,3/26/09,901002
SO-0008531,CU 0103330,3/26/09,502006
SO-0008532,CU 0101128,3/26/09,502007
SO-0008541,CU 0103335,3/26/09,501001
SO-0008542,CU 0103336,3/26/09,501001
SO-0008544,CU 0100330,3/26/09,401001
SO-0008549,CU 0101194,3/26/09,403001X
SO-0008549,CU 0101194,3/26/09,902019
SO-0008550,CU 0103338,3/26/09,101001
SO-0008550,CU 0103338,3/26/09,603001
SO-0008550,CU 0103338,3/26/09,302002
SO-0008550,CU 0103338,3/26/09,302001
SO-0008550,CU 0103338,3/26/09,301001
SO-0008550,CU 0103338,3/26/09,401001
SO-0008550,CU 0103338,3/26/09,402001
SO-0008550,CU 0103338,3/26/09,501001
SO-0008550,CU 0103338,3/26/09,501002
SO-0008550,CU 0103338,3/26/09,502005
SO-0008550,CU 0103338,3/26/09,502001
SO-0008550,CU 0103338,3/26/09,602018
SO-0008550,CU 0103338,3/26/09,404001
SO-0008550,CU 0103338,3/26/09,804015
SO-0008550,CU 0103338,3/26/09,601007
SO-0008550,CU 0103338,3/26/09,602009
SO-0008550,CU 0103338,3/26/09,602020
SO-0008550,CU 0103338,3/26/09,601003L
SO-0008550,CU 0103338,3/26/09,601003R
SO-0008550,CU 0103338,3/26/09,602016
SO-0008550,CU 0103338,3/26/09,602012
SO-0008550,CU 0103338,3/26/09,602008
SO-0008550,CU 0103338,3/26/09,602010
SO-0008550,CU 0103338,3/26/09,601006
SO-0008550,CU 0103338,3/26/09,604002
SO-0008550,CU 0103338,3/26/09,604001
SO-0008550,CU 0103338,3/26/09,101208
SO-0008550,CU 0103338,3/26/09,201101
SO-0008550,CU 0103338,3/26/09,602021
SO-0008550,CU 0103338,3/26/09,101137
SO-0008550,CU 0103338,3/26/09,602019
SO-0008550,CU 0103338,3/26/09,804011
SO-0008550,CU 0103338,3/26/09,804010
SO-0008550,CU 0103338,3/26/09,601013
SO-0008550,CU 0103338,3/26/09,601015
SO-0008550,CU 0103338,3/26/09,601016
SO-0008557,CU 0101171,3/26/09,202006
SO-0008562,CU 0103340,3/26/09,101001
SO-0008562,CU 0103340,3/26/09,101001
SO-0008562,CU 0103340,3/26/09,101001
SO-0008562,CU 0103340,3/26/09,101001
SO-0008562,CU 0103340,3/26/09,603001
SO-0008562,CU 0103340,3/26/09,804014
SO-0008562,CU 0103340,3/26/09,804011
SO-0008562,CU 0103340,3/26/09,403001
SO-0008562,CU 0103340,3/26/09,804006
SO-0008562,CU 0103340,3/26/09,502006
SO-0008562,CU 0103340,3/26/09,502001
SO-0008562,CU 0103340,3/26/09,501001
SO-0008562,CU 0103340,3/26/09,301001
SO-0008562,CU 0103340,3/26/09,602012
SO-0008562,CU 0103340,3/26/09,602008
SO-0008562,CU 0103340,3/26/09,601003L
SO-0008562,CU 0103340,3/26/09,302002
SO-0008562,CU 0103340,3/26/09,804004
SO-0008562,CU 0103340,3/26/09,509002
SO-0008562,CU 0103340,3/26/09,509007
SO-0008562,CU 0103340,3/26/09,101208
SO-0008562,CU 0103340,3/26/09,309002
SO-0008562,CU 0103340,3/26/09,309007
SO-0008562,CU 0103340,3/26/09,601006
SO-0008562,CU 0103340,3/26/09,101137
SO-0008562,CU 0103340,3/26/09,602021
SO-0008562,CU 0103340,3/26/09,602017
SO-0008562,CU 0103340,3/26/09,509003
SO-0008562,CU 0103340,3/26/09,109002
SO-0008562,CU 0103340,3/26/09,101135
SO-0008562,CU 0103340,3/26/09,109001
SO-0008562,CU 0103340,3/26/09,901008
SO-0008562,CU 0103340,3/26/09,901007
SO-0008562,CU 0103340,3/26/09,901004
SO-0008562,CU 0103340,3/26/09,901001
SO-0008562,CU 0103340,3/26/09,409106
SO-0008564,CU 0103340,3/26/09,101001
SO-0008564,CU 0103340,3/26/09,101001
SO-0008572,CU 0100984,3/26/09,501001
SO-0008577,CU 0103343,3/26/09,502006
SO-0008577,CU 0103343,3/26/09,509002
SO-0008585,CU 0103346,3/26/09,409106
SO-0008586,CU 0101483,3/26/09,409106
SO-0008607,CU 0100791,3/26/09,902018
SO-0008610,CU 0103348,5/28/08,302002
SO-0008616,CU 0100348,3/26/09,301001
SO-0008617,CU 0100576,3/26/09,202003
SO-0008617,CU 0100576,3/26/09,409106
SO-0008633,CU 0101439,3/26/09,401001
SO-0008636,CU 0100168,3/26/09,602019
SO-0008636,CU 0100168,3/26/09,602010
SO-0008636,CU 0100168,3/26/09,603001
SO-0008638,CU 0103355,3/26/09,202003
SO-0008638,CU 0103355,3/26/09,501002
SO-0008638,CU 0103355,3/26/09,804010
SO-0008643,CU 0101825,3/26/09,101001
SO-0008655,CU 0101345,3/26/09,202003
SO-0008656,CU 0100716,3/26/09,202003
SO-0008658,CU 0103359,3/26/09,302002
SO-0008658,CU 0103359,3/26/09,301001
SO-0008658,CU 0103359,3/26/09,804010
SO-0008658,CU 0103359,3/26/09,502006
SO-0008670,CU 0101344,3/26/09,601014
SO-0008671,CU 0103364,3/26/09,902004
SO-0008677,CU 0100843,3/26/09,202003
SO-0008684,CU 0103367,3/26/09,101001
SO-0008684,CU 0103367,3/26/09,302001
SO-0008684,CU 0103367,3/26/09,301001
SO-0008684,CU 0103367,3/26/09,403001
SO-0008688,CU 0103368,3/26/09,502006
SO-0008688,CU 0103368,3/26/09,804010
SO-0008697,CU 0101680,3/26/09,101001
SO-0008700,CU 0103371,3/26/09,501001
SO-0008713,CU 0103376,3/26/09,101001
SO-0008713,CU 0103376,3/26/09,603001
SO-0008715,CU 0101315,3/26/09,409106
SO-0008718,CU 0100096,3/26/09,901003
SO-0008718,CU 0100096,3/26/09,901002
SO-0008724,CU 0100591,3/26/09,602009
SO-0008724,CU 0100591,3/26/09,601007
SO-0008724,CU 0100591,3/26/09,601003R
SO-0008725,CU 0100854,3/26/09,501001
SO-0008732,CU 0101388,3/26/09,502005
SO-0008736,CU 0103385,3/26/09,502006
SO-0008737,CU 0103386,3/26/09,101001
SO-0008740,CU 0103387,3/26/09,101001
SO-0008740,CU 0103387,3/26/09,603001
SO-0008740,CU 0103387,3/26/09,202002
SO-0008740,CU 0103387,3/26/09,202003
SO-0008740,CU 0103387,3/26/09,201001
SO-0008740,CU 0103387,3/26/09,804003
SO-0008740,CU 0103387,3/26/09,201101
SO-0008740,CU 0103387,3/26/09,101208
SO-0008740,CU 0103387,3/26/09,301001
SO-0008740,CU 0103387,3/26/09,302001
SO-0008740,CU 0103387,3/26/09,604002
SO-0008740,CU 0103387,3/26/09,403001
SO-0008740,CU 0103387,3/26/09,401001
SO-0008740,CU 0103387,3/26/09,402002
SO-0008740,CU 0103387,3/26/09,501001
SO-0008740,CU 0103387,3/26/09,502001
SO-0008740,CU 0103387,3/26/09,502005
SO-0008740,CU 0103387,3/26/09,509002
SO-0008740,CU 0103387,3/26/09,602016
SO-0008740,CU 0103387,3/26/09,602010
SO-0008740,CU 0103387,3/26/09,602021
SO-0008740,CU 0103387,3/26/09,101137
SO-0008740,CU 0103387,3/26/09,804014
SO-0008740,CU 0103387,3/26/09,601002
SO-0008740,CU 0103387,3/26/09,804010
SO-0008740,CU 0103387,3/26/09,804015
SO-0008740,CU 0103387,3/26/09,602017
SO-0008740,CU 0103387,3/26/09,409106
SO-0008745,CU 0100258,3/26/09,101001
SO-0008746,CU 0103390,3/26/09,101001
SO-0008746,CU 0103390,3/26/09,804010
SO-0008746,CU 0103390,3/26/09,403001
SO-0008746,CU 0103390,3/26/09,401001
SO-0008746,CU 0103390,3/26/09,404001
SO-0008746,CU 0103390,3/26/09,502005
SO-0008746,CU 0103390,3/26/09,502001
SO-0008746,CU 0103390,3/26/09,501002
SO-0008746,CU 0103390,3/26/09,602018
SO-0008746,CU 0103390,3/26/09,604001
SO-0008746,CU 0103390,3/26/09,302001
SO-0008746,CU 0103390,3/26/09,202002
SO-0008746,CU 0103390,3/26/09,301001
SO-0008749,CU 0103392,3/26/09,509007
SO-0008749,CU 0103392,3/26/09,202003
SO-0008750,CU 0101607,3/26/09,202005
SO-0008762,CU 0100146,3/26/09,901002
SO-0008764,CU 0103394,3/26/09,202005
SO-0008764,CU 0103394,3/26/09,301001
SO-0008764,CU 0103394,3/26/09,401001
SO-0008770,CU 0100671,3/26/09,501001
SO-0008773,CU 0103396,3/26/09,804010
SO-0008773,CU 0103396,3/26/09,509002
SO-0008784,CU 0101470,3/26/09,901001
SO-0008797,CU 0101072,3/26/09,101001
SO-0008808,CU 0102391,3/26/09,901001
SO-0008808,CU 0102391,3/26/09,901002
SO-0008813,CU 0100971,3/26/09,301001
SO-0008814,CU 0101668,3/26/09,101001
SO-0008816,CU 0102170,3/26/09,301001
SO-0008817,CU 0100991,3/26/09,501001
SO-0008822,CU 0103402,3/26/09,101001
SO-0008822,CU 0103402,3/26/09,603001
SO-0008822,CU 0103402,3/26/09,302002
SO-0008822,CU 0103402,3/26/09,301001
SO-0008822,CU 0103402,3/26/09,403001
SO-0008822,CU 0103402,3/26/09,501002
SO-0008822,CU 0103402,3/26/09,502005
SO-0008822,CU 0103402,3/26/09,502001
SO-0008822,CU 0103402,3/26/09,601007
SO-0008822,CU 0103402,3/26/09,602009
SO-0008822,CU 0103402,3/26/09,601003L
SO-0008822,CU 0103402,3/26/09,601003R
SO-0008822,CU 0103402,3/26/09,602016
SO-0008822,CU 0103402,3/26/09,602012
SO-0008822,CU 0103402,3/26/09,602008
SO-0008822,CU 0103402,3/26/09,602010
SO-0008822,CU 0103402,3/26/09,601006
SO-0008822,CU 0103402,3/26/09,601002
SO-0008822,CU 0103402,3/26/09,604002
SO-0008822,CU 0103402,3/26/09,101208
SO-0008822,CU 0103402,3/26/09,602021
SO-0008822,CU 0103402,3/26/09,101137
SO-0008822,CU 0103402,3/26/09,602019
SO-0008822,CU 0103402,3/26/09,804011
SO-0008822,CU 0103402,3/26/09,804010
SO-0008822,CU 0103402,3/26/09,601016
SO-0008822,CU 0103402,3/26/09,601013
SO-0008822,CU 0103402,3/26/09,804013
SO-0008822,CU 0103402,3/26/09,804014
SO-0008822,CU 0103402,3/26/09,309001
SO-0008822,CU 0103402,3/26/09,309003
SO-0008823,CU 0103402,3/26/09,101001
SO-0008823,CU 0103402,3/26/09,603001
SO-0008823,CU 0103402,3/26/09,302002
SO-0008823,CU 0103402,3/26/09,301001
SO-0008823,CU 0103402,3/26/09,403001
SO-0008823,CU 0103402,3/26/09,401001
SO-0008823,CU 0103402,3/26/09,501002
SO-0008823,CU 0103402,3/26/09,502005
SO-0008823,CU 0103402,3/26/09,502001
SO-0008823,CU 0103402,3/26/09,602018
SO-0008823,CU 0103402,3/26/09,404001
SO-0008823,CU 0103402,3/26/09,804015
SO-0008823,CU 0103402,3/26/09,601007
SO-0008823,CU 0103402,3/26/09,602009
SO-0008823,CU 0103402,3/26/09,602020
SO-0008823,CU 0103402,3/26/09,804013
SO-0008823,CU 0103402,3/26/09,804014
SO-0008823,CU 0103402,3/26/09,309001
SO-0008823,CU 0103402,3/26/09,309003
SO-0008823,CU 0103402,3/26/09,601003L
SO-0008823,CU 0103402,3/26/09,601003R
SO-0008823,CU 0103402,3/26/09,602016
SO-0008823,CU 0103402,3/26/09,602012
SO-0008823,CU 0103402,3/26/09,602008
SO-0008823,CU 0103402,3/26/09,602010
SO-0008823,CU 0103402,3/26/09,601006
SO-0008823,CU 0103402,3/26/09,601002
SO-0008823,CU 0103402,3/26/09,604002
SO-0008823,CU 0103402,3/26/09,604001
SO-0008823,CU 0103402,3/26/09,101208
SO-0008823,CU 0103402,3/26/09,201101
SO-0008823,CU 0103402,3/26/09,602021
SO-0008823,CU 0103402,3/26/09,101137
SO-0008823,CU 0103402,3/26/09,602019
SO-0008823,CU 0103402,3/26/09,804011
SO-0008823,CU 0103402,3/26/09,804010
SO-0008823,CU 0103402,3/26/09,601013
SO-0008823,CU 0103402,3/26/09,601016
SO-0008826,CU 0101354,3/26/09,202003
SO-0008827,CU 0101354,3/26/09,301001
SO-0008833,CU 0103404,3/26/09,101001
SO-0008833,CU 0103404,3/26/09,603001
SO-0008833,CU 0103404,3/26/09,301001
SO-0008833,CU 0103404,3/26/09,403001
SO-0008833,CU 0103404,3/26/09,302001
SO-0008833,CU 0103404,3/26/09,502001
SO-0008833,CU 0103404,3/26/09,804004
SO-0008833,CU 0103404,3/26/09,804013
SO-0008833,CU 0103404,3/26/09,804010
SO-0008833,CU 0103404,3/26/09,502005
SO-0008834,CU 0103405,3/26/09,101001
SO-0008834,CU 0103405,3/26/09,302001
SO-0008834,CU 0103405,3/26/09,403001
SO-0008834,CU 0103405,3/26/09,502005
SO-0008834,CU 0103405,3/26/09,502001
SO-0008834,CU 0103405,3/26/09,804015
SO-0008834,CU 0103405,3/26/09,602016
SO-0008834,CU 0103405,3/26/09,602010
SO-0008834,CU 0103405,3/26/09,601002
SO-0008834,CU 0103405,3/26/09,601003R
SO-0008836,CU 0101091,3/26/09,501001
SO-0008838,CU 0100039,3/26/09,401001
SO-0008838,CU 0100039,3/26/09,602008
SO-0008838,CU 0100039,3/26/09,604002
SO-0008838,CU 0100039,3/26/09,602019
SO-0008838,CU 0100039,3/26/09,804010
SO-0008839,CU 0100970,3/26/09,502006
SO-0008842,CU 0103406,3/26/09,101001
SO-0008842,CU 0103406,3/26/09,603001
SO-0008842,CU 0103406,3/26/09,301001
SO-0008842,CU 0103406,3/26/09,403001
SO-0008842,CU 0103406,3/26/09,501001
SO-0008842,CU 0103406,3/26/09,202002
SO-0008842,CU 0103406,3/26/09,202003
SO-0008842,CU 0103406,3/26/09,109002
SO-0008842,CU 0103406,3/26/09,101135
SO-0008842,CU 0103406,3/26/09,602010
SO-0008842,CU 0103406,3/26/09,602012
SO-0008842,CU 0103406,3/26/09,804010
SO-0008842,CU 0103406,3/26/09,509007
SO-0008842,CU 0103406,3/26/09,309001
SO-0008842,CU 0103406,3/26/09,302002
SO-0008842,CU 0103406,3/26/09,601003L
SO-0008842,CU 0103406,3/26/09,502001
SO-0008845,CU 0103408,3/26/09,502006
SO-0008845,CU 0103408,3/26/09,302001
SO-0008845,CU 0103408,3/26/09,501001
SO-0008845,CU 0103408,3/26/09,804010
SO-0008846,CU 0100494,3/11/09,403001
SO-0008847,CU 0100434,3/26/09,101164
SO-0008865,CU 0103415,3/26/09,202001
SO-0008871,CU 0100209,3/26/09,501001
SO-0008871,CU 0100209,3/26/09,602020
SO-0008871,CU 0100209,3/26/09,804010
SO-0008871,CU 0100209,3/26/09,109008
SO-0008871,CU 0100209,3/26/09,804014
SO-0008877,CU 0101555,3/26/09,302002
SO-0008877,CU 0101555,3/26/09,401001
SO-0008877,CU 0101555,3/26/09,202003
SO-0008877,CU 0101555,3/26/09,301001
SO-0008879,CU 0100203,3/26/09,502001
SO-0008886,CU 0103418,3/26/09,101001
SO-0008890,CU 0103420,3/26/09,501001
SO-0008892,CU 0103421,3/26/09,101001
SO-0008898,CU 0103423,3/26/09,101001
SO-0008898,CU 0103423,3/26/09,603001
SO-0008898,CU 0103423,3/26/09,202004
SO-0008898,CU 0103423,3/26/09,302001
SO-0008898,CU 0103423,3/26/09,403001
SO-0008898,CU 0103423,3/26/09,401001Y
SO-0008898,CU 0103423,3/26/09,501001
SO-0008898,CU 0103423,3/26/09,502001
SO-0008898,CU 0103423,3/26/09,502005
SO-0008898,CU 0103423,3/26/09,804003
SO-0008898,CU 0103423,3/26/09,804004
SO-0008898,CU 0103423,3/26/09,804014
SO-0008898,CU 0103423,3/26/09,309003
SO-0008898,CU 0103423,3/26/09,602012
SO-0008898,CU 0103423,3/26/09,602008
SO-0008898,CU 0103423,3/26/09,601006
SO-0008898,CU 0103423,3/26/09,101137
SO-0008898,CU 0103423,3/26/09,602019
SO-0008898,CU 0103423,3/26/09,101208
SO-0008898,CU 0103423,3/26/09,201101
SO-0008898,CU 0103423,3/26/09,804010
SO-0008898,CU 0103423,3/26/09,604002
SO-0008898,CU 0103423,3/26/09,602010
SO-0008898,CU 0103423,3/26/09,601002
SO-0008898,CU 0103423,3/26/09,509002
SO-0008898,CU 0103423,3/26/09,109002
SO-0008898,CU 0103423,3/26/09,101135
SO-0008904,CU 0103427,3/26/09,101001
SO-0008904,CU 0103427,3/26/09,603001
SO-0008904,CU 0103427,3/26/09,202002
SO-0008904,CU 0103427,3/26/09,202003
SO-0008904,CU 0103427,3/26/09,201001
SO-0008904,CU 0103427,3/26/09,302002
SO-0008904,CU 0103427,3/26/09,301001
SO-0008904,CU 0103427,3/26/09,403001
SO-0008904,CU 0103427,3/26/09,501001
SO-0008904,CU 0103427,3/26/09,502005
SO-0008904,CU 0103427,3/26/09,804004
SO-0008904,CU 0103427,3/26/09,404001
SO-0008904,CU 0103427,3/26/09,309003
SO-0008904,CU 0103427,3/26/09,602020
SO-0008904,CU 0103427,3/26/09,602008
SO-0008904,CU 0103427,3/26/09,601006
SO-0008904,CU 0103427,3/26/09,604002
SO-0008904,CU 0103427,3/26/09,101208
SO-0008904,CU 0103427,3/26/09,201101
SO-0008904,CU 0103427,3/26/09,602021
SO-0008904,CU 0103427,3/26/09,101137
SO-0008904,CU 0103427,3/26/09,804010
SO-0008904,CU 0103427,3/26/09,601005
SO-0008907,CU 0102571,3/26/09,603001
SO-0008907,CU 0102571,3/26/09,501001
SO-0008907,CU 0102571,3/26/09,509007
SO-0008907,CU 0102571,3/26/09,902002
SO-0008907,CU 0102571,3/26/09,902017
SO-0008907,CU 0102571,3/26/09,402001
SO-0008908,CU 0100798,3/26/09,301001
SO-0008920,CU 0101541,3/26/09,401001
SO-0008927,CU 0103431,4/5/09,101001
SO-0008935,CU 0103433,3/26/09,101001
SO-0008935,CU 0103433,3/26/09,502001
SO-0008944,CU 0102359,3/26/09,501001
SO-0008956,CU 0101523,3/26/09,301001
SO-0008956,CU 0101523,3/26/09,501002
SO-0008974,CU 0102439,3/26/09,501001
SO-0008976,CU 0100087,3/26/09,309008
SO-0008981,CU 0100782,3/26/09,309004
SO-0008988,CU 0101350,3/26/09,601005
SO-0008990,CU 0101022,3/26/09,901001
SO-0008992,CU 0102615,3/26/09,101001
SO-0008992,CU 0102615,3/26/09,101001
SO-0008994,CU 0100625,3/26/09,101001
SO-0008994,CU 0100625,3/26/09,402002
SO-0008994,CU 0100625,3/26/09,804011
SO-0008994,CU 0100625,3/26/09,602010
SO-0008994,CU 0100625,3/26/09,601002
SO-0008994,CU 0100625,3/26/09,309003
SO-0008994,CU 0100625,3/26/09,309001
SO-0008994,CU 0100625,3/26/09,604001
SO-0008994,CU 0100625,3/26/09,403001
SO-0008994,CU 0100625,3/26/09,502001
SO-0008994,CU 0100625,3/26/09,301001
SO-0008994,CU 0100625,3/26/09,602012
SO-0008994,CU 0100625,3/26/09,602008
SO-0008994,CU 0100625,3/26/09,302002
SO-0008994,CU 0100625,3/26/09,804014
SO-0009002,CU 0103445,3/26/09,302001
SO-0009002,CU 0103445,3/26/09,309002
SO-0009002,CU 0103445,3/26/09,502001
SO-0009002,CU 0103445,3/26/09,502005
SO-0009002,CU 0103445,3/26/09,509002
SO-0009002,CU 0103445,3/26/09,509005
SO-0009002,CU 0103445,3/26/09,109008
SO-0009002,CU 0103445,3/26/09,101001
SO-0009002,CU 0103445,3/26/09,602020
SO-0009002,CU 0103445,3/26/09,602012
SO-0009002,CU 0103445,3/26/09,601006
SO-0009002,CU 0103445,3/26/09,601002
SO-0009002,CU 0103445,3/26/09,601003L
SO-0009002,CU 0103445,3/26/09,602010
SO-0009002,CU 0103445,3/26/09,101137
SO-0009002,CU 0103445,3/26/09,804011
SO-0009002,CU 0103445,3/26/09,602019
SO-0009002,CU 0103445,3/26/09,403001
SO-0009002,CU 0103445,3/26/09,401001
SO-0009002,CU 0103445,3/26/09,601005
SO-0009002,CU 0103445,3/26/09,601004
SO-0009002,CU 0103445,3/26/09,602008
SO-0009002,CU 0103445,3/26/09,602017
SO-0009002,CU 0103445,3/26/09,602021
SO-0009002,CU 0103445,3/26/09,603001
SO-0009002,CU 0103445,3/26/09,402002
SO-0009008,CU 0100872,3/26/09,902006
SO-0009013,CU 0103449,3/26/09,101001
SO-0009024,CU 0103456,3/26/09,301001
SO-0009024,CU 0103456,3/26/09,501001
SO-0009031,CU 0103457,3/26/09,101001
SO-0009031,CU 0103457,3/26/09,603001
SO-0009031,CU 0103457,3/26/09,202004
SO-0009031,CU 0103457,3/26/09,302001
SO-0009031,CU 0103457,3/26/09,301001
SO-0009031,CU 0103457,3/26/09,403001
SO-0009031,CU 0103457,3/26/09,502005
SO-0009031,CU 0103457,3/26/09,502001
SO-0009031,CU 0103457,3/26/09,602020
SO-0009031,CU 0103457,3/26/09,309003
SO-0009031,CU 0103457,3/26/09,309001
SO-0009031,CU 0103457,3/26/09,601003L
SO-0009031,CU 0103457,3/26/09,602012
SO-0009031,CU 0103457,3/26/09,601006
SO-0009031,CU 0103457,3/26/09,604001
SO-0009031,CU 0103457,3/26/09,601004
SO-0009031,CU 0103457,3/26/09,501001
SO-0009031,CU 0103457,3/26/09,509007
SO-0009034,CU 0100588,3/26/09,301001
SO-0009034,CU 0100588,3/26/09,501001
SO-0009034,CU 0100588,3/26/09,509002
SO-0009034,CU 0100588,3/26/09,501002
SO-0009034,CU 0100588,3/26/09,409106
SO-0009035,CU 0103458,3/26/09,502006
SO-0009050,CU 0103463,3/26/09,901001
SO-0009054,CU 0103444,3/26/09,101001
SO-0009054,CU 0103444,3/26/09,603001
SO-0009054,CU 0103444,3/26/09,202002
SO-0009054,CU 0103444,3/26/09,202003
SO-0009054,CU 0103444,3/26/09,502001
SO-0009054,CU 0103444,3/26/09,202001
SO-0009054,CU 0103444,3/26/09,401001Y
SO-0009054,CU 0103444,3/26/09,501001
SO-0009054,CU 0103444,3/26/09,101137
SO-0009054,CU 0103444,3/26/09,509002
SO-0009054,CU 0103444,3/26/09,101135
SO-0009054,CU 0103444,3/26/09,109002
SO-0009057,CU 0103464,3/26/09,201001
SO-0009057,CU 0103464,3/26/09,202005
SO-0009057,CU 0103464,3/26/09,202004
SO-0009057,CU 0103464,3/26/09,201101
SO-0009057,CU 0103464,3/26/09,101001
SO-0009057,CU 0103464,3/26/09,302001
SO-0009058,CU 0103464,3/26/09,603001
SO-0009058,CU 0103464,3/26/09,101001
SO-0009058,CU 0103464,3/26/09,201001
SO-0009058,CU 0103464,3/26/09,202003
SO-0009058,CU 0103464,3/26/09,202004
SO-0009058,CU 0103464,3/26/09,201101
SO-0009058,CU 0103464,3/26/09,402002
SO-0009058,CU 0103464,3/26/09,601005
SO-0009058,CU 0103464,3/26/09,101137
SO-0009058,CU 0103464,3/26/09,804011
SO-0009058,CU 0103464,3/26/09,109001
SO-0009058,CU 0103464,3/26/09,602019
SO-0009058,CU 0103464,3/26/09,601002
SO-0009058,CU 0103464,3/26/09,602010
SO-0009058,CU 0103464,3/26/09,404002
SO-0009058,CU 0103464,3/26/09,109008
